filename,urban,nl_mean,pred_wo_abstention,pred_with_abstention
image8320.npz,True,2.3307454586029053,-1,0
image14894.npz,True,1.6600773334503174,-1,0
image3697.npz,True,1.7348886728286743,-1,0
image14193.npz,True,2.266520977020264,-1,0
image4610.npz,True,3.806828022003174,-1,0
image8080.npz,False,-0.1738624721765518,1,1
image3796.npz,True,2.903419017791748,1,0
image3628.npz,True,1.5266814231872559,1,0
image2824.npz,True,4.208167552947998,1,0
image1517.npz,True,4.2160725593566895,1,0
image14477.npz,True,3.7685544490814213,1,0
image17782.npz,True,3.766594648361206,1,0
image4453.npz,True,3.3871030807495117,1,0
image5752.npz,True,2.403604984283448,1,0
image2305.npz,True,2.020304203033448,1,1
image194.npz,True,0.1144445389509201,1,0
image18496.npz,True,0.1701692789793014,-1,0
image17721.npz,True,1.5583903789520264,1,0
image5813.npz,True,0.9754850268363952,-1,-1
image12548.npz,True,0.6703922748565674,-1,0
image1312.npz,True,0.2939489781856537,-1,0
image16145.npz,True,0.1099378988146781,-1,0
image1352.npz,True,0.2343285828828811,-1,0
image17306.npz,False,-0.1573151499032974,1,0
image11542.npz,False,-0.1661904603242874,1,0
image10085.npz,True,0.16075199842453,-1,0
image18010.npz,True,0.1617529988288879,-1,0
image18715.npz,True,0.205288290977478,1,0
image17818.npz,False,-0.1738624721765518,1,1
image937.npz,False,-0.1738624721765518,1,1
image704.npz,False,-0.1738624721765518,-1,0
image19423.npz,True,-0.0035365195944905,-1,0
image13611.npz,False,-0.1738624721765518,1,0
image905.npz,False,-0.1738624721765518,1,1
image220.npz,True,-0.1290116608142852,1,0
image13966.npz,False,-0.1738624721765518,-1,-1
image15987.npz,False,-0.1738624721765518,1,0
image19293.npz,False,-0.1605429798364639,1,0
image18084.npz,False,-0.1738624721765518,1,1
image8529.npz,False,-0.0594434365630149,-1,-1
image145.npz,False,-0.1738624721765518,-1,0
image5967.npz,True,-0.1738624721765518,-1,-1
image15496.npz,True,-0.0224451143294572,1,0
image1091.npz,False,-0.1738624721765518,1,1
image15523.npz,True,-0.1220176070928573,1,1
image2734.npz,False,-0.172198086977005,1,0
image4698.npz,True,3.4241061210632324,1,0
image17761.npz,True,3.5321736335754395,1,0
image11252.npz,True,2.9683682918548584,1,0
image1599.npz,True,4.6244378089904785,1,1
image5156.npz,True,0.023561256006360002,1,0
image13206.npz,False,0.8949902057647705,-1,0
image17716.npz,False,0.1448500156402588,1,1
image5854.npz,True,1.437400221824646,-1,0
image17899.npz,True,2.1254444122314453,1,1
image18339.npz,False,-0.1738624721765518,-1,-1
image9993.npz,True,5.060991287231445,1,1
image19212.npz,True,4.761951446533203,1,1
image15933.npz,True,4.4400978088378915,1,1
image11194.npz,True,3.3980133533477783,1,1
image5349.npz,True,-0.1694386154413223,-1,-1
image10108.npz,False,-0.1738624721765518,1,1
image17912.npz,False,-0.1738624721765518,1,0
image15539.npz,True,0.0862971842288971,-1,-1
image2756.npz,True,0.4082810878753662,-1,-1
image2793.npz,False,-0.1466254740953445,-1,0
image2519.npz,True,-0.0868260711431503,-1,0
image9057.npz,False,-0.1738624721765518,1,1
image6419.npz,False,-0.1738624721765518,1,0
image4281.npz,True,0.2570797801017761,-1,-1
image1545.npz,True,0.2906500697135925,-1,-1
image14422.npz,False,-0.1738624721765518,-1,0
image3038.npz,False,-0.1738624721765518,-1,-1
image17371.npz,False,-0.1738624721765518,1,0
image11664.npz,True,-0.1738624721765518,1,0
image19187.npz,False,-0.1738624721765518,-1,-1
image3330.npz,True,-0.1738624721765518,1,0
image19324.npz,False,-0.1738624721765518,1,0
image389.npz,False,-0.1738624721765518,1,0
image15580.npz,True,-0.1738624721765518,-1,-1
image6615.npz,False,-0.1738624721765518,-1,0
image3055.npz,False,-0.1738624721765518,-1,0
image2458.npz,False,-0.1738624721765518,-1,0
image1007.npz,False,-0.1738624721765518,-1,0
image14492.npz,False,-0.1738624721765518,-1,-1
image7963.npz,True,0.2659090161323547,-1,-1
image4232.npz,True,0.4361400902271271,-1,-1
image3352.npz,True,0.4051891267299652,-1,0
image15633.npz,False,-0.1738624721765518,-1,0
image1056.npz,True,-0.1738624721765518,1,0
image5535.npz,True,-0.1738624721765518,-1,0
image14770.npz,False,-0.1738624721765518,-1,0
image1894.npz,True,-0.1738624721765518,-1,0
image19019.npz,False,-0.1738624721765518,-1,0
image4191.npz,False,-0.1738624721765518,-1,0
image17182.npz,True,-0.1069853156805038,1,0
image3410.npz,True,-0.1738624721765518,1,0
image4779.npz,True,0.0165276508778333,-1,-1
image13985.npz,False,-0.1738624721765518,-1,-1
image5465.npz,False,-0.1738624721765518,-1,-1
image4400.npz,True,-0.1738624721765518,-1,-1
image8314.npz,False,-0.1738624721765518,-1,-1
image16880.npz,False,-0.1738624721765518,-1,0
image501.npz,True,-0.0259885247796773,-1,0
image6897.npz,False,-0.1738624721765518,-1,0
image1082.npz,True,0.6376874446868896,-1,-1
image6069.npz,True,0.5249165296554565,-1,0
image13403.npz,True,0.1110162362456321,-1,-1
image758.npz,True,0.4760244786739349,-1,-1
image17149.npz,False,-0.1738624721765518,-1,-1
image5232.npz,False,-0.0972849428653717,-1,0
image11018.npz,False,-0.1738624721765518,-1,0
image17164.npz,False,-0.1738624721765518,-1,0
image12047.npz,False,-0.1738624721765518,-1,0
image7994.npz,False,-0.1738624721765518,-1,0
image15208.npz,False,-0.1738624721765518,-1,0
image6907.npz,True,-0.0326868742704391,-1,-1
image11540.npz,False,-0.1738624721765518,1,0
image1038.npz,False,-0.1738624721765518,-1,-1
image11294.npz,True,-0.1738624721765518,1,0
image635.npz,False,-0.1738624721765518,1,0
image7744.npz,False,-0.0559717863798141,-1,0
image17251.npz,False,-0.1738624721765518,-1,-1
image2897.npz,True,0.4005643427371979,-1,-1
image4126.npz,True,0.3712385892868042,-1,-1
image8609.npz,True,0.3651177883148193,-1,-1
image10246.npz,False,-0.0611943304538726,-1,-1
image9075.npz,False,-0.1738624721765518,-1,-1
image1371.npz,True,-0.1738624721765518,-1,-1
image2126.npz,True,-0.0478953570127487,-1,-1
image16472.npz,True,-0.0680303052067756,-1,-1
image18261.npz,False,-0.1738624721765518,-1,0
image15277.npz,True,-0.1738624721765518,-1,0
image7211.npz,True,-0.1664368957281112,-1,0
image8568.npz,False,-0.1738624721765518,1,0
image3856.npz,False,-0.1738624721765518,-1,-1
image6284.npz,False,-0.1060707122087478,-1,0
image8584.npz,False,-0.2218662351369857,1,1
image18408.npz,True,3.4084675312042236,-1,-1
image14533.npz,True,3.508336305618286,-1,-1
image9971.npz,False,-0.2179064899682998,1,1
image13757.npz,True,-0.0094009265303611,1,0
image5659.npz,False,-0.2164203077554702,1,1
image1403.npz,False,-0.2031982243061065,1,1
image13048.npz,False,-0.2136938273906707,-1,-1
image12443.npz,True,0.21843844652175895,-1,0
image17262.npz,False,-0.21739216148853302,1,0
image13212.npz,False,-0.2108575701713562,1,1
image13873.npz,False,-0.1978567987680435,1,1
image19408.npz,False,-0.1751506030559539,1,1
image9975.npz,False,-0.2050567865371704,1,1
image3688.npz,True,0.2756034433841705,-1,0
image7545.npz,False,-0.2174907475709915,1,0
image4244.npz,False,-0.2058939039707183,1,1
image8622.npz,False,-0.200869619846344,1,1
image13838.npz,False,-0.1630708277225494,1,1
image13738.npz,True,-0.0884076207876205,1,0
image689.npz,False,-0.2196351587772369,1,1
image12425.npz,True,-0.190236210823059,-1,0
image14938.npz,False,-0.1744052767753601,1,1
image15944.npz,False,-0.2163496017456054,1,1
image19636.npz,False,-0.2120581865310669,1,1
image12657.npz,True,0.1941680461168289,1,0
image16614.npz,True,0.4540703296661377,1,1
image17873.npz,True,1.4570835828781128,1,0
image13716.npz,True,2.113283634185791,1,0
image15636.npz,True,2.270714521408081,-1,0
image15792.npz,False,-0.2136712819337844,-1,-1
image16089.npz,True,3.3057553768157963,1,1
image9302.npz,True,4.0360984802246085,1,0
image18919.npz,True,5.700648784637451,1,1
image6302.npz,True,3.2741475105285645,1,0
image4242.npz,True,4.805078506469727,1,1
image16773.npz,True,1.6119111776351929,-1,0
image18315.npz,True,3.57529616355896,1,1
image12414.npz,True,4.519472122192383,1,1
image5557.npz,True,3.2230441570281982,1,1
image7692.npz,False,-0.1963652223348617,1,1
image7305.npz,True,-0.1527834832668304,1,1
image14653.npz,False,-0.1916126310825348,1,1
image14573.npz,False,-0.2012340575456619,1,1
image3729.npz,True,0.42647784948349,-1,0
image18208.npz,True,0.4471184611320495,-1,0
image6486.npz,False,-0.2176642566919326,1,0
image15827.npz,False,-0.2072310298681259,1,1
image6828.npz,False,-0.2190709859132766,-1,0
image12144.npz,True,-0.0006340535474009,-1,-1
image14759.npz,True,-0.0006238209898583,-1,-1
image3701.npz,True,-0.0040984288789331,-1,0
image16083.npz,True,-0.0947126746177673,1,1
image9976.npz,True,0.3242518305778503,1,0
image19660.npz,True,0.2131485044956207,1,0
image9730.npz,True,0.5673346519470215,-1,0
image6999.npz,False,-0.2189339250326156,-1,-1
image3235.npz,True,2.79402494430542,1,0
image9096.npz,True,3.2062854766845703,1,0
image18595.npz,False,-0.2046195417642593,-1,0
image6079.npz,True,0.2612988948822021,1,0
image15962.npz,True,-0.1967582702636718,1,1
image12495.npz,False,-0.2120982557535171,1,1
image6033.npz,False,-0.2211025208234787,1,1
image864.npz,False,-0.2089684009552002,1,1
image1244.npz,True,-0.1995857954025268,1,0
image12640.npz,True,-0.0155320456251502,1,0
image10917.npz,False,-0.219630479812622,1,0
image4665.npz,False,-0.2048670351505279,-1,0
image4514.npz,True,0.3769778311252594,-1,0
image1590.npz,True,0.4222671389579773,-1,0
image8641.npz,True,0.4090856909751892,-1,-1
image11392.npz,True,0.3046559393405914,-1,0
image15549.npz,False,-0.2212416231632232,1,0
image16377.npz,False,-0.2175559401512146,-1,-1
image10709.npz,True,0.5380259752273561,-1,-1
image10089.npz,True,0.2238039821386337,1,0
image11910.npz,False,-0.1912030726671219,1,1
image2994.npz,True,0.1217802762985229,1,0
image19157.npz,True,-0.0529404282569885,-1,0
image8333.npz,False,-0.2240044325590133,1,1
image13765.npz,True,3.6011333465576167,-1,0
image13860.npz,True,3.235151529312134,-1,0
image17844.npz,True,3.5327911376953125,1,0
image496.npz,False,-0.09236345440149302,-1,0
image8819.npz,False,-0.1070234626531601,-1,0
image241.npz,False,-0.1847991496324539,1,0
image18879.npz,False,-0.2169843465089798,1,1
image18559.npz,False,-0.2126233875751495,-1,0
image5431.npz,True,0.2926344275474548,-1,0
image6087.npz,False,-0.1165896505117416,-1,0
image482.npz,True,-0.0609815381467342,1,0
image16550.npz,False,-0.1604988276958465,1,1
image19631.npz,True,-0.2234986126422882,-1,-1
image2581.npz,False,-0.2268397063016891,1,0
image12946.npz,False,-0.2266789078712463,-1,-1
image3146.npz,False,-0.2279029339551925,-1,-1
image1414.npz,False,-0.2274383306503296,-1,0
image14436.npz,True,-0.2004613280296325,1,0
image17498.npz,False,-0.22695192694664001,-1,-1
image15583.npz,False,-0.2290005534887313,-1,-1
image7080.npz,True,1.931876301765442,-1,0
image14625.npz,False,-0.2211638242006302,-1,-1
image13828.npz,True,1.3175538778305054,-1,0
image3919.npz,False,-0.22710113227367398,-1,-1
image909.npz,False,-0.2268207520246505,-1,-1
image16957.npz,False,-0.2288573384284973,-1,-1
image12941.npz,True,-0.2159423977136612,-1,0
image3625.npz,False,-0.2288146167993545,-1,-1
image9717.npz,False,-0.2245091199874878,-1,-1
image5530.npz,True,-0.1303089559078216,-1,-1
image8549.npz,False,-0.2227014303207397,-1,-1
image231.npz,False,-0.2224477231502533,-1,-1
image2233.npz,False,-0.2252998948097229,1,0
image18027.npz,True,-0.2245869785547256,-1,0
image4153.npz,False,-0.2261358052492141,-1,0
image18271.npz,True,0.0406171903014183,-1,0
image17328.npz,True,-0.1632460504770279,1,0
image5336.npz,False,-0.2252697795629501,-1,-1
image13564.npz,False,-0.2251526564359665,-1,-1
image2673.npz,True,-0.2222656458616256,-1,0
image360.npz,False,-0.21776752173900601,-1,0
image1849.npz,False,-0.2247155904769897,-1,-1
image14411.npz,False,-0.2195604890584945,-1,0
image15729.npz,False,-0.2177672684192657,-1,-1
image8345.npz,False,-0.2171576023101806,-1,0
image596.npz,False,-0.2199155390262603,-1,-1
image7585.npz,False,-0.2264078557491302,-1,0
image8738.npz,False,-0.2280388921499252,-1,-1
image102.npz,False,-0.2238122522830963,-1,-1
image5446.npz,False,-0.2189828306436538,1,0
image19608.npz,True,-0.2160039097070694,1,0
image11412.npz,True,0.1865826100111007,1,0
image10078.npz,False,-0.2205691784620285,-1,0
image7447.npz,True,-0.2232537567615509,-1,-1
image2901.npz,True,-0.2265740633010864,-1,-1
image8679.npz,False,-0.2274865359067917,-1,-1
image7566.npz,False,-0.2107169330120086,1,0
image12695.npz,False,-0.2197242826223373,-1,-1
image3705.npz,False,-0.2194111049175262,-1,-1
image2782.npz,False,-0.2263282835483551,-1,-1
image11984.npz,False,-0.2232942581176757,-1,-1
image4870.npz,False,-0.225101038813591,-1,-1
image508.npz,True,-0.1101754605770111,1,0
image11440.npz,True,-0.16675466299057,-1,0
image10476.npz,False,-0.2242841869592666,-1,-1
image13478.npz,True,-0.2217673808336258,-1,0
image14862.npz,False,-0.2226743549108505,-1,-1
image3000.npz,False,-0.2220631241798401,-1,-1
image19491.npz,False,-0.2223246842622757,-1,-1
image16829.npz,False,-0.2233374118804931,-1,-1
image13288.npz,False,-0.2200176268815994,-1,-1
image8798.npz,False,-0.2264266163110733,-1,-1
image12232.npz,False,-0.2212160527706146,-1,-1
image14775.npz,True,0.3907082676887512,-1,0
image13769.npz,False,-0.2260216325521469,-1,-1
image9529.npz,False,-0.2168687134981155,-1,-1
image8454.npz,False,-0.2175527513027191,-1,-1
image3761.npz,False,-0.2226990163326263,-1,-1
image4459.npz,False,-0.2245349735021591,-1,-1
image15931.npz,True,-0.0732194781303405,-1,0
image339.npz,False,-0.22729630768299103,-1,-1
image14867.npz,False,-0.2258066236972808,-1,-1
image19383.npz,False,-0.2253117859363556,-1,-1
image10761.npz,False,-0.2285723239183426,-1,-1
image3230.npz,False,-0.2284093797206878,-1,-1
image17603.npz,False,-0.2270162403583526,1,0
image8605.npz,False,-0.2258869260549545,-1,-1
image5642.npz,False,-0.2260745167732238,-1,-1
image18003.npz,False,-0.226321667432785,-1,-1
image3576.npz,False,-0.2282215803861618,-1,-1
image17820.npz,False,-0.2275015711784362,-1,-1
image19605.npz,False,-0.2241469025611877,-1,-1
image12685.npz,False,-0.2252302765846252,-1,-1
image14459.npz,True,-0.1948408037424087,1,0
image15977.npz,False,-0.2286600917577743,-1,-1
image17914.npz,False,-0.22690011560916898,-1,-1
image344.npz,False,-0.2273672968149185,-1,-1
image10976.npz,False,-0.2283758819103241,-1,-1
image12848.npz,False,-0.2278432101011276,-1,-1
image2580.npz,False,-0.2277234494686126,-1,-1
image1949.npz,False,-0.2252929061651229,-1,-1
image17456.npz,False,-0.22709906101226798,-1,-1
image1154.npz,True,0.2251281291246414,-1,-1
image7434.npz,False,-0.2273902148008346,-1,0
image13232.npz,False,-0.2266644388437271,-1,-1
image16286.npz,False,-0.2110066711902618,1,0
image1118.npz,True,-0.2113429605960846,1,0
image9947.npz,False,-0.2068304568529129,1,0
image23.npz,True,-0.1506741046905517,1,1
image14212.npz,False,-0.2169950455427169,-1,0
image8241.npz,False,-0.217014193534851,-1,-1
image4057.npz,True,3.8766655921936035,-1,-1
image12461.npz,True,5.224145412445068,1,0
image9496.npz,True,5.591686725616455,1,0
image5434.npz,False,-0.2260936647653579,-1,-1
image3600.npz,True,5.614058971405028,1,0
image8541.npz,True,4.98811674118042,1,1
image5953.npz,True,2.3490653038024902,1,0
image4285.npz,False,-0.22353726625442497,-1,-1
image4661.npz,False,-0.2284172475337982,-1,0
image8072.npz,False,-0.2287113964557647,-1,-1
image3403.npz,False,-0.2285045385360717,-1,-1
image14502.npz,False,-0.2254787534475326,-1,-1
image3058.npz,False,-0.2246492207050323,-1,-1
image3794.npz,False,-0.2236206829547882,-1,-1
image6147.npz,False,-0.2276864349842071,-1,-1
image10895.npz,False,-0.2234819531440735,-1,-1
image13143.npz,True,0.6628158092498779,-1,0
image3528.npz,True,-0.1732252836227417,-1,0
image12636.npz,True,-0.2053171098232269,-1,0
image18751.npz,True,1.6804301738739014,1,0
image19563.npz,True,0.5409597754478455,-1,0
image14834.npz,True,-0.0576347298920154,1,0
image10093.npz,True,-0.120034322142601,-1,0
image809.npz,False,-0.21383751928806302,1,1
image18570.npz,False,-0.2206234484910965,-1,0
image10720.npz,True,-0.2016115635633468,1,1
image11489.npz,False,-0.2197382003068924,1,1
image2235.npz,False,-0.2023091167211532,1,1
image19162.npz,False,-0.2140733897686004,1,0
image19375.npz,False,-0.2181060910224914,1,1
image10199.npz,False,-0.2091342955827713,1,1
image18038.npz,True,-0.1736074537038803,1,0
image7362.npz,False,-0.2086921483278274,1,1
image2956.npz,False,-0.2129800021648407,1,1
image232.npz,True,-0.1880072951316833,1,1
image7928.npz,False,-0.0552729628980159,1,1
image16946.npz,False,-0.1878088563680648,1,1
image6812.npz,True,2.514834403991699,1,1
image8335.npz,False,0.5506520271301271,1,0
image3387.npz,True,2.8608856201171875,1,1
image16324.npz,True,0.3305142819881439,-1,0
image14448.npz,True,2.1377062797546387,1,1
image2594.npz,True,2.189535617828369,1,1
image6030.npz,True,2.052764892578125,1,1
image17970.npz,True,2.9558308124542236,1,1
image16191.npz,True,2.9036743640899663,1,1
image14099.npz,True,3.30049204826355,1,1
image15038.npz,True,3.267664909362793,1,1
image17730.npz,True,0.4030689001083374,-1,0
image8735.npz,False,-0.1863481551408767,1,1
image10915.npz,True,-0.1746859401464462,1,1
image691.npz,True,-0.1160706281661987,1,0
image15150.npz,True,0.155544251203537,-1,0
image4936.npz,False,-0.1889616101980209,1,1
image9929.npz,False,-0.2144785076379776,1,1
image1047.npz,False,-0.2136981934309005,1,1
image1353.npz,True,1.0486704111099243,1,0
image11072.npz,False,-0.1959730982780456,1,1
image19566.npz,False,-0.2187421023845672,1,1
image12354.npz,False,-0.2028135061264038,1,1
image4188.npz,True,-0.0438546501100063,1,0
image13285.npz,False,-0.2155494540929794,1,1
image1139.npz,False,0.0727191045880317,-1,-1
image17993.npz,True,0.7740572690963745,-1,0
image16737.npz,False,-0.1814916133880615,1,1
image12174.npz,False,-0.1892813593149185,1,0
image6736.npz,False,-0.2111773341894149,1,1
image2328.npz,True,0.2696592509746551,1,0
image10801.npz,True,-0.09633700549602499,1,0
image16025.npz,False,-0.161612182855606,1,1
image9361.npz,True,0.0885082185268402,1,0
image9441.npz,False,-0.2124461680650711,1,1
image19353.npz,False,-0.18938517570495603,1,1
image8517.npz,True,-0.0114047061651945,1,0
image17582.npz,False,-0.1450862437486648,1,0
image17368.npz,True,-0.1418965756893158,1,1
image9428.npz,True,-0.055875539779662996,1,0
image4650.npz,True,0.6514147520065308,1,1
image18073.npz,False,-0.2173590213060379,1,1
image14718.npz,False,-0.2135591655969619,1,1
image18676.npz,False,-0.18441180884838101,1,1
image6739.npz,True,3.0278196334838867,1,1
image5004.npz,True,4.1074771881103525,1,1
image15067.npz,True,2.890927791595459,1,1
image15090.npz,True,2.1347217559814453,1,1
image18578.npz,True,4.3493056297302255,1,1
image16932.npz,True,4.71557092666626,1,1
image4135.npz,True,5.353684425354004,1,1
image15506.npz,True,2.543807029724121,1,1
image9811.npz,True,-0.1382789611816406,-1,0
image9018.npz,False,0.319404125213623,1,0
image7764.npz,True,1.738150954246521,1,1
image1226.npz,True,0.8784490823745728,1,0
image14773.npz,True,1.6758260726928709,1,1
image14924.npz,True,0.7422055006027222,-1,0
image10458.npz,True,1.7090091705322266,1,0
image15691.npz,True,1.9381552934646609,1,0
image4227.npz,True,1.8313049077987669,1,0
image9019.npz,True,0.7158534526824951,1,0
image7172.npz,False,-0.052120666950940996,-1,0
image9851.npz,False,-0.2154376804828643,1,1
image13054.npz,True,0.4566076099872589,-1,0
image6473.npz,False,-0.1946605592966079,1,1
image6170.npz,False,-0.1508268564939499,1,0
image12762.npz,True,-0.1078563928604126,-1,0
image14339.npz,False,-0.1671943068504333,-1,0
image17865.npz,False,-0.1310517340898513,1,0
image10747.npz,True,-0.1565067619085312,1,0
image13204.npz,False,-0.2135354578495025,-1,0
image1589.npz,True,0.4130836129188537,-1,-1
image12095.npz,False,0.7743555307388306,-1,0
image17373.npz,True,-0.1619836241006851,1,0
image11967.npz,False,-0.1989661008119583,1,0
image19035.npz,True,0.0415443442761898,-1,0
image12738.npz,True,-0.1852921992540359,1,1
image621.npz,True,-0.1536029577255249,-1,0
image13500.npz,False,-0.2197974920272827,1,1
image7549.npz,False,-0.2136399000883102,1,1
image15833.npz,False,-0.2199005633592605,1,1
image10322.npz,True,0.1349340230226516,-1,0
image4822.npz,False,-0.2170148342847824,1,1
image14243.npz,False,-0.2214042544364929,1,1
image17162.npz,False,-0.2231587320566177,1,0
image1316.npz,False,-0.2093508243560791,1,1
image12726.npz,True,0.4345037043094635,1,0
image3939.npz,False,-0.2236103266477584,1,1
image3764.npz,False,-0.2207265049219131,1,1
image10244.npz,True,0.4690264761447906,1,0
image13719.npz,False,-0.2208895534276962,1,0
image4289.npz,False,-0.2084232121706009,1,1
image2898.npz,False,-0.2225978225469589,-1,-1
image7893.npz,True,0.0155473388731479,1,0
image1965.npz,True,-0.0293032675981521,1,0
image12699.npz,False,-0.1955532133579254,1,1
image4433.npz,False,-0.1375404298305511,1,1
image3175.npz,True,0.14024718105793,-1,0
image5730.npz,True,-0.1211453825235366,1,1
image11594.npz,True,-0.1825066953897476,1,1
image8221.npz,False,-0.1503249704837799,1,1
image9740.npz,False,-0.1340932250022888,1,1
image10587.npz,True,0.9068903923034668,1,0
image11400.npz,True,0.0186635386198759,1,0
image19647.npz,False,-0.1829633563756942,1,1
image1642.npz,True,1.685720443725586,1,1
image7342.npz,True,1.731421947479248,1,0
image530.npz,True,1.897477388381958,1,1
image12318.npz,True,-0.0072540822438895,-1,0
image6640.npz,True,1.8806197643280032,1,1
image15193.npz,True,2.626967668533325,1,1
image19093.npz,True,0.1871330291032791,-1,0
image6196.npz,False,-0.1618343591690063,1,0
image15031.npz,False,-0.1576803624629974,1,1
image7491.npz,False,-0.0870680287480354,-1,-1
image1115.npz,False,0.0285082086920738,-1,-1
image9439.npz,True,0.1732946932315826,-1,0
image8539.npz,False,-0.1979837417602539,1,0
image8575.npz,False,-0.2050374299287796,1,1
image12466.npz,False,-0.2020535916090011,1,1
image5483.npz,True,-0.1730353534221649,1,0
image5761.npz,True,-0.1221213564276695,1,0
image2285.npz,True,-0.1156232804059982,1,0
image9481.npz,False,0.0078629665076732,-1,0
image2210.npz,False,-0.2116875201463699,1,0
image2007.npz,True,1.85776162147522,1,0
image5035.npz,False,-0.2081036865711212,1,1
image87.npz,False,-0.2081884145736694,1,1
image9058.npz,False,-0.189878836274147,1,1
image5236.npz,True,3.0734424591064453,1,1
image2288.npz,True,3.291666507720948,1,1
image6641.npz,True,3.196621417999268,1,1
image14440.npz,True,2.9824645519256587,1,1
image4166.npz,False,0.7491081357002258,1,0
image8702.npz,True,0.8569900989532471,1,0
image4161.npz,False,0.0265963226556777,-1,0
image17183.npz,False,-0.1997403651475906,1,1
image13900.npz,False,-0.1951814144849777,1,1
image9272.npz,False,-0.0794834196567535,1,1
image7859.npz,True,-0.20172780752181999,1,0
image3831.npz,False,-0.2201316952705383,1,1
image13994.npz,False,-0.2212219685316085,1,1
image1021.npz,False,-0.2249318957328796,1,0
image3114.npz,False,-0.2155400812625885,1,1
image3977.npz,False,-0.1731255799531936,-1,-1
image11290.npz,True,-0.1569522768259048,-1,-1
image478.npz,False,-0.2248463481664657,-1,0
image16085.npz,False,-0.2207764089107513,1,1
image11523.npz,False,-0.2226215451955795,1,0
image17242.npz,False,-0.2063139081001281,1,1
image793.npz,False,-0.2138828486204147,1,1
image13986.npz,False,-0.2180673480033874,1,1
image11753.npz,True,0.1026768088340759,-1,0
image13829.npz,True,0.4218120276927948,-1,0
image15252.npz,False,-0.1726412922143936,-1,0
image18802.npz,False,-0.1880135387182235,1,0
image3.npz,False,-0.2167282551527023,1,1
image12011.npz,False,-0.2213473469018936,1,0
image4056.npz,True,-0.2154817432165146,1,0
image2731.npz,True,-0.2037663012742996,1,1
image12042.npz,False,-0.2101729065179824,1,0
image17071.npz,False,-0.2136645466089248,1,1
image1751.npz,False,-0.2199914753437042,1,1
image2095.npz,False,-0.1851480305194854,1,1
image2052.npz,False,-0.2161856740713119,1,1
image9407.npz,False,-0.1887062937021255,1,1
image19118.npz,True,-0.1706926226615905,1,1
image5771.npz,True,-0.1813609302043914,1,1
image11013.npz,False,-0.19646517932415,-1,0
image7012.npz,True,-0.2094388902187347,1,1
image513.npz,True,-0.0544358603656291,-1,0
image15159.npz,False,-0.1532092541456222,-1,0
image2160.npz,True,-0.0124360276386141,-1,0
image5673.npz,False,-0.1891815215349197,1,1
image2966.npz,False,-0.2052230685949325,-1,0
image17566.npz,True,-0.1679485738277435,-1,0
image17423.npz,True,-0.1756878048181533,-1,-1
image25.npz,True,-0.2132164686918258,1,1
image11778.npz,False,-0.1880608201026916,1,1
image430.npz,True,-0.1872039139270782,-1,0
image5537.npz,False,-0.1927549391984939,-1,0
image14292.npz,False,-0.224045068025589,1,0
image10197.npz,False,-0.2231484800577163,1,1
image14423.npz,False,-0.2215680927038192,1,1
image13699.npz,False,-0.2233950346708297,1,0
image18325.npz,True,-0.2212055325508117,1,1
image977.npz,True,-0.1784132719039917,-1,-1
image3336.npz,False,-0.2230650037527084,1,1
image1009.npz,False,-0.2187738418579101,1,1
image18851.npz,True,-0.0763183832168579,-1,0
image2718.npz,False,-0.20418727397918698,1,1
image17735.npz,False,-0.2110821455717086,1,1
image6245.npz,False,-0.21941155195236198,1,1
image5528.npz,True,-0.0514635443687438,-1,0
image5104.npz,False,-0.2202842831611633,1,1
image13041.npz,False,-0.2190165817737579,1,0
image3265.npz,False,-0.2235419154167175,1,0
image2360.npz,False,-0.2240893840789795,1,0
image19282.npz,False,-0.2124060988426208,1,1
image18908.npz,False,-0.2151645869016647,1,1
image16084.npz,True,-0.21542942523956302,1,0
image17892.npz,False,-0.222189262509346,-1,0
image10634.npz,False,-0.2171375155448913,1,0
image18883.npz,False,-0.2239439785480499,-1,0
image2320.npz,False,-0.1899229139089584,1,0
image17522.npz,True,-0.0900472253561019,-1,0
image11592.npz,True,0.27455535531044,-1,-1
image9803.npz,False,-0.2212965488433838,1,1
image5517.npz,False,-0.1204010918736457,1,0
image12604.npz,True,2.7983736991882324,-1,0
image19661.npz,True,5.382086277008057,1,0
image15006.npz,True,2.5407702922821045,1,0
image11504.npz,True,1.6689873933792114,1,0
image11458.npz,True,2.9062929153442383,-1,0
image6875.npz,True,3.8954169750213614,1,0
image10692.npz,True,3.9438784122467037,1,0
image3364.npz,True,-0.1895321458578109,1,1
image1915.npz,True,2.199896812438965,1,0
image12482.npz,True,3.30226469039917,1,0
image5027.npz,True,-0.1670493930578231,1,0
image5650.npz,True,0.728790819644928,-1,0
image12010.npz,True,0.8933445811271667,-1,0
image14858.npz,True,0.0225234106183052,-1,0
image12142.npz,True,0.8112956285476685,-1,0
image18373.npz,True,-0.1153490021824836,1,0
image18150.npz,False,-0.1754591017961502,1,1
image962.npz,True,0.7943046689033508,-1,-1
image6203.npz,True,0.6440393924713135,-1,-1
image7843.npz,True,0.0942803397774696,-1,0
image6665.npz,True,0.8367478251457214,-1,0
image6755.npz,False,-0.2117847204208374,1,1
image16339.npz,True,-0.2115137875080108,1,1
image83.npz,True,0.3609723150730133,-1,0
image6443.npz,False,-0.2168088257312774,1,1
image4158.npz,False,-0.2186489552259445,-1,0
